path,scope,stage,verdict,relationship,transform_id,ancestor_path,ancestor_sha256,sha256_pre_s0,sha256_post_s02,sha256_post_s03,sha256_post_s04,sha256_post_s05,sha256_post_s06,sha256_post_s07,sha256_post_s08,size_bytes,is_python,parses,n_syntax_warnings,n_crlf,n_lf,n_nonascii,has_cookie,rationale
towards_eeg/__init__.py,infrastructure,S0.4,new,origin,,towards_eeg/__init__.py,53378de1aac3e082aa37e33486e4416ea466c983ad23df9a969ff7b933883695,53378de1aac3e082aa37e33486e4416ea466c983ad23df9a969ff7b933883695,-,-,53378de1aac3e082aa37e33486e4416ea466c983ad23df9a969ff7b933883695,53378de1aac3e082aa37e33486e4416ea466c983ad23df9a969ff7b933883695,53378de1aac3e082aa37e33486e4416ea466c983ad23df9a969ff7b933883695,53378de1aac3e082aa37e33486e4416ea466c983ad23df9a969ff7b933883695,53378de1aac3e082aa37e33486e4416ea466c983ad23df9a969ff7b933883695,71,True,True,0,0,3,0,False,new infrastructure (byte-identity rule clause 3): package marker created at S0.4 so importlib.import_module can reach the module; nothing pre-existing depends on it
towards_eeg/config/__init__.py,infrastructure,S0.4,new,origin,,towards_eeg/config/__init__.py,fa29f82a9fd1596e6976ec920bd62a19dc23ce1ead2c742401b22b4440727f92,fa29f82a9fd1596e6976ec920bd62a19dc23ce1ead2c742401b22b4440727f92,-,-,edbe5540e130fdfde40a88f382e9c1139dda046b8ce5518d570e0eeba49e077a,edbe5540e130fdfde40a88f382e9c1139dda046b8ce5518d570e0eeba49e077a,fa29f82a9fd1596e6976ec920bd62a19dc23ce1ead2c742401b22b4440727f92,fa29f82a9fd1596e6976ec920bd62a19dc23ce1ead2c742401b22b4440727f92,fa29f82a9fd1596e6976ec920bd62a19dc23ce1ead2c742401b22b4440727f92,5156,True,True,0,0,133,0,False,new infrastructure (byte-identity rule clause 3): package marker created at S0.4 so importlib.import_module can reach the module; nothing pre-existing depends on it
towards_eeg/config/paths.json,infrastructure,S0.6,new,origin,,towards_eeg/config/paths.json,7f6175d97959cdb19e461920c5be4747a0cfcebfd9db0ebef9089033d6ad7936,7f6175d97959cdb19e461920c5be4747a0cfcebfd9db0ebef9089033d6ad7936,-,-,-,-,7f6175d97959cdb19e461920c5be4747a0cfcebfd9db0ebef9089033d6ad7936,7f6175d97959cdb19e461920c5be4747a0cfcebfd9db0ebef9089033d6ad7936,7f6175d97959cdb19e461920c5be4747a0cfcebfd9db0ebef9089033d6ad7936,3312,False,False,0,0,29,0,False,"new infrastructure (byte-identity rule clause 3): the shipped DEFAULT path configuration introduced at S0.6. Every value is byte-identical to the literal it replaced, so externalisation is behaviour-preserving under the shipped default (TEEG_10 section 3.3). Nothing pre-existing depends on it: before S0.6 the strings were inline. Decision N-19: JSON, not YAML, because pyproject.toml declares no dependencies pending B-4 and PyYAML is not stdlib."
towards_eeg/connectome/__init__.py,infrastructure,S0.4,new,origin,,towards_eeg/connectome/__init__.py,4b53382c2d9e55167177c7bd6263807af0fd2659221f2c7d90d5ff4dd3c79cda,4b53382c2d9e55167177c7bd6263807af0fd2659221f2c7d90d5ff4dd3c79cda,-,-,4b53382c2d9e55167177c7bd6263807af0fd2659221f2c7d90d5ff4dd3c79cda,4b53382c2d9e55167177c7bd6263807af0fd2659221f2c7d90d5ff4dd3c79cda,4b53382c2d9e55167177c7bd6263807af0fd2659221f2c7d90d5ff4dd3c79cda,4b53382c2d9e55167177c7bd6263807af0fd2659221f2c7d90d5ff4dd3c79cda,4b53382c2d9e55167177c7bd6263807af0fd2659221f2c7d90d5ff4dd3c79cda,78,True,True,0,0,3,0,False,new infrastructure (byte-identity rule clause 3): package marker created at S0.4 so importlib.import_module can reach the module; nothing pre-existing depends on it
towards_eeg/cosim/__init__.py,infrastructure,S0.4,new,origin,,towards_eeg/cosim/__init__.py,69c430578222347614e51ba7026b0534b4ad80a9447d8872ce51f5c61adfa423,69c430578222347614e51ba7026b0534b4ad80a9447d8872ce51f5c61adfa423,-,-,69c430578222347614e51ba7026b0534b4ad80a9447d8872ce51f5c61adfa423,69c430578222347614e51ba7026b0534b4ad80a9447d8872ce51f5c61adfa423,69c430578222347614e51ba7026b0534b4ad80a9447d8872ce51f5c61adfa423,69c430578222347614e51ba7026b0534b4ad80a9447d8872ce51f5c61adfa423,69c430578222347614e51ba7026b0534b4ad80a9447d8872ce51f5c61adfa423,270,True,True,0,0,7,0,False,new infrastructure (byte-identity rule clause 3): package marker created at S0.4 so importlib.import_module can reach the module; nothing pre-existing depends on it
towards_eeg/hybrid/__init__.py,infrastructure,S0.4,new,origin,,towards_eeg/hybrid/__init__.py,a16a45a3ec5b6707eb7b4347510a5a8ce6a4c0e3d2bb8a4b3611e7d187d3b129,a16a45a3ec5b6707eb7b4347510a5a8ce6a4c0e3d2bb8a4b3611e7d187d3b129,-,-,a16a45a3ec5b6707eb7b4347510a5a8ce6a4c0e3d2bb8a4b3611e7d187d3b129,a16a45a3ec5b6707eb7b4347510a5a8ce6a4c0e3d2bb8a4b3611e7d187d3b129,a16a45a3ec5b6707eb7b4347510a5a8ce6a4c0e3d2bb8a4b3611e7d187d3b129,a16a45a3ec5b6707eb7b4347510a5a8ce6a4c0e3d2bb8a4b3611e7d187d3b129,a16a45a3ec5b6707eb7b4347510a5a8ce6a4c0e3d2bb8a4b3611e7d187d3b129,73,True,True,0,0,3,0,False,new infrastructure (byte-identity rule clause 3): package marker created at S0.4 so importlib.import_module can reach the module; nothing pre-existing depends on it
towards_eeg/io/__init__.py,infrastructure,S0.4,new,origin,,towards_eeg/io/__init__.py,d678cb676da1540e5c17fe13f9958409d1f387e246250f7685e0d299379a041e,d678cb676da1540e5c17fe13f9958409d1f387e246250f7685e0d299379a041e,-,-,0aa0dd1bb650f57f525e2dbdf59e989de78a9b9d61fc490a1acc7d015a86a091,d678cb676da1540e5c17fe13f9958409d1f387e246250f7685e0d299379a041e,d678cb676da1540e5c17fe13f9958409d1f387e246250f7685e0d299379a041e,d678cb676da1540e5c17fe13f9958409d1f387e246250f7685e0d299379a041e,d678cb676da1540e5c17fe13f9958409d1f387e246250f7685e0d299379a041e,1394,True,True,0,0,30,0,False,new infrastructure (byte-identity rule clause 3): package marker created at S0.4 so importlib.import_module can reach the module; nothing pre-existing depends on it
towards_eeg/io/geometry.py,infrastructure,S0.5,new,origin,,towards_eeg/io/geometry.py,a33cf69066446bcea162b1faabfe6d437ad24c77965f927ceadc84bf5125652f,a33cf69066446bcea162b1faabfe6d437ad24c77965f927ceadc84bf5125652f,-,-,-,a33cf69066446bcea162b1faabfe6d437ad24c77965f927ceadc84bf5125652f,a33cf69066446bcea162b1faabfe6d437ad24c77965f927ceadc84bf5125652f,a33cf69066446bcea162b1faabfe6d437ad24c77965f927ceadc84bf5125652f,a33cf69066446bcea162b1faabfe6d437ad24c77965f927ceadc84bf5125652f,8041,True,True,0,0,188,0,False,"new infrastructure (byte-identity rule clause 3): S0.5 pins the C-08, C-09, C-14 and C-15 schemas and registers invariants I-13c and I-14 through I-18; nothing pre-existing depends on it and S0 populates nothing"
towards_eeg/io/invariants.py,infrastructure,S0.5,new,origin,,towards_eeg/io/invariants.py,b45c66152e478a25ed9af99ff4de6255e58d8a37471c2d60447017522f3236a8,b45c66152e478a25ed9af99ff4de6255e58d8a37471c2d60447017522f3236a8,-,-,-,b45c66152e478a25ed9af99ff4de6255e58d8a37471c2d60447017522f3236a8,b45c66152e478a25ed9af99ff4de6255e58d8a37471c2d60447017522f3236a8,b45c66152e478a25ed9af99ff4de6255e58d8a37471c2d60447017522f3236a8,b45c66152e478a25ed9af99ff4de6255e58d8a37471c2d60447017522f3236a8,22132,True,True,0,0,522,0,False,"new infrastructure (byte-identity rule clause 3): S0.5 pins the C-08, C-09, C-14 and C-15 schemas and registers invariants I-13c and I-14 through I-18; nothing pre-existing depends on it and S0 populates nothing"
towards_eeg/io/schema.py,infrastructure,S0.5,new,origin,,towards_eeg/io/schema.py,c67c878b988914bca9947ca07ef861dc12e3efc56b3d632f4d2c77d45f379199,c67c878b988914bca9947ca07ef861dc12e3efc56b3d632f4d2c77d45f379199,-,-,-,c67c878b988914bca9947ca07ef861dc12e3efc56b3d632f4d2c77d45f379199,c67c878b988914bca9947ca07ef861dc12e3efc56b3d632f4d2c77d45f379199,c67c878b988914bca9947ca07ef861dc12e3efc56b3d632f4d2c77d45f379199,c67c878b988914bca9947ca07ef861dc12e3efc56b3d632f4d2c77d45f379199,9518,True,True,0,0,225,0,False,"new infrastructure (byte-identity rule clause 3): S0.5 pins the C-08, C-09, C-14 and C-15 schemas and registers invariants I-13c and I-14 through I-18; nothing pre-existing depends on it and S0 populates nothing"
towards_eeg/io/schemas/C08_morphology_bank.json,infrastructure,S0.5,new,origin,,towards_eeg/io/schemas/C08_morphology_bank.json,613bb0403aaa6565d0484d40ab2914e5ef64bdf6eedb750143041ab2d4c86510,613bb0403aaa6565d0484d40ab2914e5ef64bdf6eedb750143041ab2d4c86510,-,-,-,613bb0403aaa6565d0484d40ab2914e5ef64bdf6eedb750143041ab2d4c86510,613bb0403aaa6565d0484d40ab2914e5ef64bdf6eedb750143041ab2d4c86510,613bb0403aaa6565d0484d40ab2914e5ef64bdf6eedb750143041ab2d4c86510,613bb0403aaa6565d0484d40ab2914e5ef64bdf6eedb750143041ab2d4c86510,6119,False,False,0,0,201,0,False,"new infrastructure (byte-identity rule clause 3): S0.5 pins the C-08, C-09, C-14 and C-15 schemas and registers invariants I-13c and I-14 through I-18; nothing pre-existing depends on it and S0 populates nothing"
towards_eeg/io/schemas/C09_observed_synapses.json,infrastructure,S0.5,new,origin,,towards_eeg/io/schemas/C09_observed_synapses.json,adb16e556f9343658381ff6137975d04c0bc236e861b8925baf7ac1878634702,adb16e556f9343658381ff6137975d04c0bc236e861b8925baf7ac1878634702,-,-,-,adb16e556f9343658381ff6137975d04c0bc236e861b8925baf7ac1878634702,adb16e556f9343658381ff6137975d04c0bc236e861b8925baf7ac1878634702,adb16e556f9343658381ff6137975d04c0bc236e861b8925baf7ac1878634702,adb16e556f9343658381ff6137975d04c0bc236e861b8925baf7ac1878634702,2583,False,False,0,0,80,0,False,"new infrastructure (byte-identity rule clause 3): S0.5 pins the C-08, C-09, C-14 and C-15 schemas and registers invariants I-13c and I-14 through I-18; nothing pre-existing depends on it and S0 populates nothing"
towards_eeg/io/schemas/C14_passive_parameters.json,infrastructure,S0.5,new,origin,,towards_eeg/io/schemas/C14_passive_parameters.json,41d7a55b20eb453513d937372f42b71384a8a10f7fff5859cb77449d9f243f9b,41d7a55b20eb453513d937372f42b71384a8a10f7fff5859cb77449d9f243f9b,-,-,-,41d7a55b20eb453513d937372f42b71384a8a10f7fff5859cb77449d9f243f9b,41d7a55b20eb453513d937372f42b71384a8a10f7fff5859cb77449d9f243f9b,41d7a55b20eb453513d937372f42b71384a8a10f7fff5859cb77449d9f243f9b,41d7a55b20eb453513d937372f42b71384a8a10f7fff5859cb77449d9f243f9b,2295,False,False,0,0,82,0,False,"new infrastructure (byte-identity rule clause 3): S0.5 pins the C-08, C-09, C-14 and C-15 schemas and registers invariants I-13c and I-14 through I-18; nothing pre-existing depends on it and S0 populates nothing"
towards_eeg/io/schemas/C15_mechanism_spec.json,infrastructure,S0.5,new,origin,,towards_eeg/io/schemas/C15_mechanism_spec.json,c287c9febd4f5edfda969c57832b4e3e2f51580f32bb8ec86548c84530fbfe9f,c287c9febd4f5edfda969c57832b4e3e2f51580f32bb8ec86548c84530fbfe9f,-,-,-,c287c9febd4f5edfda969c57832b4e3e2f51580f32bb8ec86548c84530fbfe9f,c287c9febd4f5edfda969c57832b4e3e2f51580f32bb8ec86548c84530fbfe9f,c287c9febd4f5edfda969c57832b4e3e2f51580f32bb8ec86548c84530fbfe9f,c287c9febd4f5edfda969c57832b4e3e2f51580f32bb8ec86548c84530fbfe9f,3565,False,False,0,0,130,0,False,"new infrastructure (byte-identity rule clause 3): S0.5 pins the C-08, C-09, C-14 and C-15 schemas and registers invariants I-13c and I-14 through I-18; nothing pre-existing depends on it and S0 populates nothing"
towards_eeg/io/schemas/alphabets.json,infrastructure,S0.5,new,origin,,towards_eeg/io/schemas/alphabets.json,a8332981d5cb26e334d5980d8cbfb6c61beb595991e6827b971272d9705a2ee2,a8332981d5cb26e334d5980d8cbfb6c61beb595991e6827b971272d9705a2ee2,-,-,-,a8332981d5cb26e334d5980d8cbfb6c61beb595991e6827b971272d9705a2ee2,a8332981d5cb26e334d5980d8cbfb6c61beb595991e6827b971272d9705a2ee2,a8332981d5cb26e334d5980d8cbfb6c61beb595991e6827b971272d9705a2ee2,a8332981d5cb26e334d5980d8cbfb6c61beb595991e6827b971272d9705a2ee2,3802,False,False,0,0,134,0,False,"new infrastructure (byte-identity rule clause 3): S0.5 pins the C-08, C-09, C-14 and C-15 schemas and registers invariants I-13c and I-14 through I-18; nothing pre-existing depends on it and S0 populates nothing"
towards_eeg/io/validate.py,infrastructure,S0.5,new,origin,,towards_eeg/io/validate.py,4aedc7dabc05f1dcfb6e0e8fbcd6f2ddae26cd47c300cb4a800639f1d274759b,4aedc7dabc05f1dcfb6e0e8fbcd6f2ddae26cd47c300cb4a800639f1d274759b,-,-,-,4aedc7dabc05f1dcfb6e0e8fbcd6f2ddae26cd47c300cb4a800639f1d274759b,4aedc7dabc05f1dcfb6e0e8fbcd6f2ddae26cd47c300cb4a800639f1d274759b,4aedc7dabc05f1dcfb6e0e8fbcd6f2ddae26cd47c300cb4a800639f1d274759b,4aedc7dabc05f1dcfb6e0e8fbcd6f2ddae26cd47c300cb4a800639f1d274759b,7879,True,True,0,0,212,0,False,"new infrastructure (byte-identity rule clause 3): S0.5 pins the C-08, C-09, C-14 and C-15 schemas and registers invariants I-13c and I-14 through I-18; nothing pre-existing depends on it and S0 populates nothing"
towards_eeg/passive/__init__.py,infrastructure,S0.4,new,origin,,towards_eeg/passive/__init__.py,a06facd2152f0a18ce7285999b324886120be6391dcc0f23b7173a3738b2d62a,a06facd2152f0a18ce7285999b324886120be6391dcc0f23b7173a3738b2d62a,-,-,a06facd2152f0a18ce7285999b324886120be6391dcc0f23b7173a3738b2d62a,a06facd2152f0a18ce7285999b324886120be6391dcc0f23b7173a3738b2d62a,a06facd2152f0a18ce7285999b324886120be6391dcc0f23b7173a3738b2d62a,a06facd2152f0a18ce7285999b324886120be6391dcc0f23b7173a3738b2d62a,a06facd2152f0a18ce7285999b324886120be6391dcc0f23b7173a3738b2d62a,279,True,True,0,0,7,0,False,new infrastructure (byte-identity rule clause 3): package marker created at S0.4 so importlib.import_module can reach the module; nothing pre-existing depends on it
towards_eeg/pointnet/__init__.py,infrastructure,S0.4,new,origin,,towards_eeg/pointnet/__init__.py,5be4441efb255484ff7fe8a04cb652641c2059b533dc5a8d6c1792ffa198b2c4,5be4441efb255484ff7fe8a04cb652641c2059b533dc5a8d6c1792ffa198b2c4,-,-,5be4441efb255484ff7fe8a04cb652641c2059b533dc5a8d6c1792ffa198b2c4,5be4441efb255484ff7fe8a04cb652641c2059b533dc5a8d6c1792ffa198b2c4,5be4441efb255484ff7fe8a04cb652641c2059b533dc5a8d6c1792ffa198b2c4,5be4441efb255484ff7fe8a04cb652641c2059b533dc5a8d6c1792ffa198b2c4,5be4441efb255484ff7fe8a04cb652641c2059b533dc5a8d6c1792ffa198b2c4,260,True,True,0,0,7,0,False,new infrastructure (byte-identity rule clause 3): package marker created at S0.4 so importlib.import_module can reach the module; nothing pre-existing depends on it
towards_eeg/structure/__init__.py,infrastructure,S0.4,new,origin,,towards_eeg/structure/__init__.py,835cb1cb771f5094c85a0ab41b3e828b3b6ac4ae85db4137992c6a2c14ab86f0,835cb1cb771f5094c85a0ab41b3e828b3b6ac4ae85db4137992c6a2c14ab86f0,-,-,835cb1cb771f5094c85a0ab41b3e828b3b6ac4ae85db4137992c6a2c14ab86f0,835cb1cb771f5094c85a0ab41b3e828b3b6ac4ae85db4137992c6a2c14ab86f0,835cb1cb771f5094c85a0ab41b3e828b3b6ac4ae85db4137992c6a2c14ab86f0,835cb1cb771f5094c85a0ab41b3e828b3b6ac4ae85db4137992c6a2c14ab86f0,835cb1cb771f5094c85a0ab41b3e828b3b6ac4ae85db4137992c6a2c14ab86f0,287,True,True,0,0,7,0,False,new infrastructure (byte-identity rule clause 3): package marker created at S0.4 so importlib.import_module can reach the module; nothing pre-existing depends on it
Classes/Connectomics/Connectomics Class Overview.pdf,orchestrator,S0.7,discard,origin,T12,Classes/Connectomics/Connectomics Class Overview.pdf,3cea1baed2e469161d20b455ee928166834b094c601e4bb6501fb25be4a2a2ef,3cea1baed2e469161d20b455ee928166834b094c601e4bb6501fb25be4a2a2ef,3cea1baed2e469161d20b455ee928166834b094c601e4bb6501fb25be4a2a2ef,3cea1baed2e469161d20b455ee928166834b094c601e4bb6501fb25be4a2a2ef,3cea1baed2e469161d20b455ee928166834b094c601e4bb6501fb25be4a2a2ef,3cea1baed2e469161d20b455ee928166834b094c601e4bb6501fb25be4a2a2ef,3cea1baed2e469161d20b455ee928166834b094c601e4bb6501fb25be4a2a2ef,-,-,73846,False,False,0,0,356,36214,False,"Committed binary payload. TEEG_01 rev 2 section 3.2: not referenced by any code path. D-8: moves to a separate repository; no history rewriting; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
HybridLFPy Tweaked/Extract macro-population data/Project README.pdf,orchestrator,S0.7,discard,origin,T12,HybridLFPy Tweaked/Extract macro-population data/Project README.pdf,95a6e04fd1bd3ae6fa8f186972d616341fa4ee6076f1e05e697e59fe52584ac3,95a6e04fd1bd3ae6fa8f186972d616341fa4ee6076f1e05e697e59fe52584ac3,95a6e04fd1bd3ae6fa8f186972d616341fa4ee6076f1e05e697e59fe52584ac3,95a6e04fd1bd3ae6fa8f186972d616341fa4ee6076f1e05e697e59fe52584ac3,95a6e04fd1bd3ae6fa8f186972d616341fa4ee6076f1e05e697e59fe52584ac3,95a6e04fd1bd3ae6fa8f186972d616341fa4ee6076f1e05e697e59fe52584ac3,95a6e04fd1bd3ae6fa8f186972d616341fa4ee6076f1e05e697e59fe52584ac3,-,-,54432,False,False,0,1,315,26362,False,"Committed binary payload. TEEG_01 rev 2 section 3.2: not referenced by any code path. D-8: moves to a separate repository; no history rewriting; REMOVED from the working tree at S0.7 by T12, bytes recorded in tools/s0_transform/s07_discard_manifest.json"
Parames evoked with EEG/Params_evoked_with_EEG_multiMorph.py,orchestrator,-,retain,origin,,Parames evoked with EEG/Params_evoked_with_EEG_multiMorph.py,de9169ec67d8b008b11fe0b69325d416090c89ad3788cbfb541158c5fcb3d6e7,de9169ec67d8b008b11fe0b69325d416090c89ad3788cbfb541158c5fcb3d6e7,de9169ec67d8b008b11fe0b69325d416090c89ad3788cbfb541158c5fcb3d6e7,de9169ec67d8b008b11fe0b69325d416090c89ad3788cbfb541158c5fcb3d6e7,de9169ec67d8b008b11fe0b69325d416090c89ad3788cbfb541158c5fcb3d6e7,de9169ec67d8b008b11fe0b69325d416090c89ad3788cbfb541158c5fcb3d6e7,de9169ec67d8b008b11fe0b69325d416090c89ad3788cbfb541158c5fcb3d6e7,de9169ec67d8b008b11fe0b69325d416090c89ad3788cbfb541158c5fcb3d6e7,de9169ec67d8b008b11fe0b69325d416090c89ad3788cbfb541158c5fcb3d6e7,41991,True,True,1,0,1176,0,True,"superseded fork; survives as towards_eeg/hybrid/params.py; stays in the repository outside the installed package; The older parameter fork: last touched 2026-03-22 against 2026-04-01, and it still carries the hardcoded Potjans-Diesmann full_scale_num_neurons and conn_probs arrays with the X = ['TC','L23E',...] naming, where the survivor reads column properties from Connectomics(Calculate=False) and uses the L23_exc / L4_ss vocabulary the rest of the project speaks. Demoting it also removes four duplicate top-level class names (general_params, point_neuron_network_params, multicompartment_params, MorphoPath) from the installed package."
Population/Population_multiMorph.py,orchestrator,-,retain,origin,,Population/Population_multiMorph.py,78ce9475d76c296b68c973135c70ef3a9d1315a32ffa5645462a9c967c3a1721,78ce9475d76c296b68c973135c70ef3a9d1315a32ffa5645462a9c967c3a1721,78ce9475d76c296b68c973135c70ef3a9d1315a32ffa5645462a9c967c3a1721,78ce9475d76c296b68c973135c70ef3a9d1315a32ffa5645462a9c967c3a1721,78ce9475d76c296b68c973135c70ef3a9d1315a32ffa5645462a9c967c3a1721,78ce9475d76c296b68c973135c70ef3a9d1315a32ffa5645462a9c967c3a1721,78ce9475d76c296b68c973135c70ef3a9d1315a32ffa5645462a9c967c3a1721,78ce9475d76c296b68c973135c70ef3a9d1315a32ffa5645462a9c967c3a1721,78ce9475d76c296b68c973135c70ef3a9d1315a32ffa5645462a9c967c3a1721,78722,True,True,0,0,2264,0,True,"superseded fork; survives as towards_eeg/hybrid/population.py; stays in the repository outside the installed package; Two orchestrator-scope forks of the population module carry verdict 'keep'; only one can be hybrid/population.py. This one is the older: last touched 2026-03-13 against 2026-04-01 for the survivor, and it lacks the FastSpikeDatabase class the survivor defines. The survivor is also the file S0.1 wrote the working-branch bytes to, so demoting this one keeps the working branch canonical. Nothing is deleted and no byte changes."
Population/README.md,orchestrator,-,retain,origin,,Population/README.md,ca11825113c5f8ab61fa8037543ef5776094042f00aabf809e0b23edff9086ae,ca11825113c5f8ab61fa8037543ef5776094042f00aabf809e0b23edff9086ae,ca11825113c5f8ab61fa8037543ef5776094042f00aabf809e0b23edff9086ae,ca11825113c5f8ab61fa8037543ef5776094042f00aabf809e0b23edff9086ae,ca11825113c5f8ab61fa8037543ef5776094042f00aabf809e0b23edff9086ae,ca11825113c5f8ab61fa8037543ef5776094042f00aabf809e0b23edff9086ae,ca11825113c5f8ab61fa8037543ef5776094042f00aabf809e0b23edff9086ae,ca11825113c5f8ab61fa8037543ef5776094042f00aabf809e0b23edff9086ae,ca11825113c5f8ab61fa8037543ef5776094042f00aabf809e0b23edff9086ae,276,False,False,0,0,3,0,False,"superseded fork; survives as towards_eeg/hybrid/README.md; stays in the repository outside the installed package; Documents the superseded population fork and travels with it. Demoted for the same reason, so that the package carries exactly one README per subpackage."
Utility_fun.py,orchestrator,S0.1,keep,identical,T0,HybridLFPy Tweaked/Utility_function.py,9dab0e923377d6d48158319ad3b7cd4996ecee2df5cc57a7b09cd2463de61a17,9d3d29c8a9970f9466b6009b903f2a20435beb82317939ca3301b17bb0954f61,-,-,-,-,-,-,-,30339,True,True,0,0,748,0,False,"TEEG_01 rev 2 section 3.3: ancestor plus three new functions (insert_mechanisms, get_gIhbar_L5_apical, get_gCa_HVA_apical); keep. Carries defects U1-U4, deferred to S3; bytes equal"
hybrid_sim_evoked_with_EEG_CHANGED.py,orchestrator,S0.1,keep,identical,T0,HybridLFPy Tweaked/hybrid_sim_evoked_with_EEG_multiMorph.py,c198cb1170bc6f4d72f396e4f5a7abe3bccbad85ecaa83a36bce089388fdcca8,6c3ed490ba1416415e95f9903d8020b79dca1e41900865f219c8cb720ba8bd5e,-,-,-,-,-,-,-,10742,True,True,0,0,372,0,True,TEEG_01 rev 2 section 3.3: identical modulo a trailing newline; keep; bytes equal
params_evoked_with_EEG_CHANGED.py,orchestrator,S0.1,keep,identical,T0,HybridLFPy Tweaked/params_evoked_with_EEG_multiMorph.py,1fa2f43a32039ef54efaeb1384b85bd4b006f827c29c7b0bb0540293c41ef8e0,927ee3d9cc0df07171796f627ed496c24e867cb8bb10fdc6110c02884523cf93,-,-,-,-,-,-,-,91360,True,True,2,0,2426,0,True,TEEG_01 rev 2 section 3.3: byte-identical to the snapshot; keep; bytes equal
population_CHANGED.py,orchestrator,S0.1,keep,identical,T0,HybridLFPy Tweaked/Population_multiMorph.py,82956780d515d1d5b59597e907542ed19f9f2c2317d419a0eb2abe6b729d59ed,43df1344230e88db75a6715a0b4f1a82f77ba096250b30cf09f68fa53edd4fff,-,-,-,-,-,-,-,59717,True,True,0,0,1784,0,True,"TEEG_01 rev 2 section 3.3: ancestor plus 7 lines, an empty tonic-inhibition placeholder comment in cellsim; keep. Not a mechanical transform; legitimate because S0.1 commits it, making it the ancestor for everything downstream; bytes equal"
towards_eeg/connectome/connectivity_buildup.py,orchestrator,S0.4,keep,mechanical,T6,Classes/Connectomics/connectivity_buildup (9).py,26bd8eed4a7b3ee0a3f831363a0205ef979a69458f5b72afaa7305628419f677,e62667fa6e5729b5f7f548ef992b0b9750a6e2ee66601a19641e7e27102faf9a,e62667fa6e5729b5f7f548ef992b0b9750a6e2ee66601a19641e7e27102faf9a,1a4618057258f808a87262071e9037effe353d26587de75e04a73a6dd9674a5d,1a4618057258f808a87262071e9037effe353d26587de75e04a73a6dd9674a5d,1a4618057258f808a87262071e9037effe353d26587de75e04a73a6dd9674a5d,26bd8eed4a7b3ee0a3f831363a0205ef979a69458f5b72afaa7305628419f677,26bd8eed4a7b3ee0a3f831363a0205ef979a69458f5b72afaa7305628419f677,26bd8eed4a7b3ee0a3f831363a0205ef979a69458f5b72afaa7305628419f677,69869,True,True,6,0,1874,0,True,"orchestrator source; enters the installed package; moved by T6 (git mv), bytes unchanged"
towards_eeg/connectome/connectomics.py,orchestrator,S0.4,keep,mechanical,T6,Classes/Connectomics/Class.py,5c2e1355336183ec69a9d51911f3c5884db85f0704bef49c68b5f986a87cb1a5,2f58a6ae79a3239eeacb13d9d417b9256735a64fd29c37f9ae041c884e0f052f,2f58a6ae79a3239eeacb13d9d417b9256735a64fd29c37f9ae041c884e0f052f,5c2e1355336183ec69a9d51911f3c5884db85f0704bef49c68b5f986a87cb1a5,5c2e1355336183ec69a9d51911f3c5884db85f0704bef49c68b5f986a87cb1a5,5c2e1355336183ec69a9d51911f3c5884db85f0704bef49c68b5f986a87cb1a5,5c2e1355336183ec69a9d51911f3c5884db85f0704bef49c68b5f986a87cb1a5,5c2e1355336183ec69a9d51911f3c5884db85f0704bef49c68b5f986a87cb1a5,5c2e1355336183ec69a9d51911f3c5884db85f0704bef49c68b5f986a87cb1a5,30039,True,True,1,0,755,0,False,"orchestrator source; enters the installed package; moved by T6 (git mv), bytes unchanged"
towards_eeg/connectome/macropopulation.py,orchestrator,S0.4,keep,mechanical,T6,HybridLFPy Tweaked/Extract macro-population data/Extract_macropopulation.py,0bfb98e308b996e50726a25fde6de5235fa196db409c09cdd4f0eb9f6869f182,0bfb98e308b996e50726a25fde6de5235fa196db409c09cdd4f0eb9f6869f182,0bfb98e308b996e50726a25fde6de5235fa196db409c09cdd4f0eb9f6869f182,0bfb98e308b996e50726a25fde6de5235fa196db409c09cdd4f0eb9f6869f182,0bfb98e308b996e50726a25fde6de5235fa196db409c09cdd4f0eb9f6869f182,0bfb98e308b996e50726a25fde6de5235fa196db409c09cdd4f0eb9f6869f182,0bfb98e308b996e50726a25fde6de5235fa196db409c09cdd4f0eb9f6869f182,0bfb98e308b996e50726a25fde6de5235fa196db409c09cdd4f0eb9f6869f182,0bfb98e308b996e50726a25fde6de5235fa196db409c09cdd4f0eb9f6869f182,2943,True,True,0,0,75,0,False,"orchestrator source; enters the installed package; moved by T6 (git mv), bytes unchanged"
